handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_20547,,,,TRUE,,,InStock,1.5,,,,Ash,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5611,,,,TRUE,,,InStock,1.5,,,,Sport Grey,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_10844,,,,TRUE,,,InStock,1.5,,,,Light Blue,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_10852,,,,TRUE,,,InStock,1.5,,,,Light Pink,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_12998,,,,TRUE,,,InStock,1.5,,,,Sand,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5534,,,3.5,TRUE,,,InStock,1.5,,,,Black,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_10850,,,,TRUE,,,InStock,1.5,,,,Light Pink,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5539,,,,TRUE,,,InStock,1.5,,,,Red,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5526,,,3.5,TRUE,,,InStock,1.5,,,,White,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_16852,,,,TRUE,,,InStock,1.5,,,,Royal,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_16853,,,,TRUE,,,InStock,1.5,,,,Royal,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5523,,,,TRUE,,,InStock,1.5,,,,White,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_10854,,,7.0,TRUE,,,InStock,1.5,,,,Light Pink,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_20559,,,7.0,TRUE,,,InStock,1.5,,,,Ash,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_13002,,,7.0,TRUE,,,InStock,1.5,,,,Sand,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_13000,,,,TRUE,,,InStock,1.5,,,,Sand,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5538,,,,TRUE,,,InStock,1.5,,,,Red,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5532,,,,TRUE,,,InStock,1.5,,,,Black,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5614,,,3.5,TRUE,,,InStock,1.5,,,,Sport Grey,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5524,,,,TRUE,,,InStock,1.5,,,,White,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_10849,,,,TRUE,,,InStock,1.5,,,,Light Pink,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5612,,,,TRUE,,,InStock,1.5,,,,Sport Grey,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_10841,,,,TRUE,,,InStock,1.5,,,,Light Blue,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_10843,,,,TRUE,,,InStock,1.5,,,,Light Blue,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_10851,,,,TRUE,,,InStock,1.5,,,,Light Pink,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_10846,,,7.0,TRUE,,,InStock,1.5,,,,Light Blue,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Product,Europa Waters Unisex Sweatshirt,"<p>Europa Waters sweatshirt!<br><br>A sturdy and warm sweatshirt bound to keep you warm in the colder months. A pre-shrunk, classic fit sweater that’s made with air-jet spun yarn for a soft feel.</p>",e13df5_d5b610a9952c428c92dc99a76fa5badf~mv2.jpg;e13df5_0aedbb00f50f45be821f9c9f3b63e849~mv2.jpg;e13df5_9accc8eae4f84452a59bfee96a32dcd0~mv2.jpg;e13df5_018620ed19c84c05a06080a20fd200d3~mv2.jpg;e13df5_992a939516bb4cc8a531e6385da8a0a4~mv2.jpg;e13df5_2a00f1d4b98d4833ac23f7c0f523bff8~mv2.jpg;e13df5_da59fcd99c82477e8e70b56ab4322b90~mv2.jpg;e13df5_49527e006b0b45e99b3dd290cb3a4d7d~mv2.jpg;e13df5_0ee9659784c1474581a241b05e54fc0b~mv2.jpg;e13df5_840756da3d9e44daa6a0bd2da615bc80~mv2.jpg;e13df5_42ec60294aa4430cbebd09401cbd0a08~mv2.jpg,Merchandise,,,32.0,,TRUE,PERCENT,0.0,InStock,,,Color,DROP_DOWN,Black;Purple;Red;Royal;Gold;Light Blue;Sport Grey;Sand;Light Pink;Ash;White,Size,DROP_DOWN,S;M;L;XL;2XL;3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5515,,,,TRUE,,,InStock,1.5,,,,Sport Grey,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_7862,,,,TRUE,,,InStock,1.5,,,,Light Blue,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_20580,,,,TRUE,,,InStock,1.5,,,,Gold,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5437,,,,TRUE,,,InStock,1.5,,,,Black,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5428,,,,TRUE,,,InStock,1.5,,,,White,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5426,,,,TRUE,,,InStock,1.5,,,,White,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_7864,,,3.5,TRUE,,,InStock,1.5,,,,Light Blue,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_7863,,,,TRUE,,,InStock,1.5,,,,Light Blue,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5429,,,,TRUE,,,InStock,1.5,,,,White,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_18760,,,6.5,TRUE,,,InStock,1.5,,,,Ash,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_16881,,,6.5,TRUE,,,InStock,1.5,,,,Sand,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_7869,,,,TRUE,,,InStock,1.5,,,,Light Pink,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_20582,,,3.5,TRUE,,,InStock,1.5,,,,Gold,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5447,,,6.5,TRUE,,,InStock,1.5,,,,Red,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_20579,,,,TRUE,,,InStock,1.5,,,,Gold,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_7872,,,3.5,TRUE,,,InStock,1.5,,,,Light Pink,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_20578,,,,TRUE,,,InStock,1.5,,,,Gold,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_20602,,,,TRUE,,,InStock,1.5,,,,Purple,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5443,,,,TRUE,,,InStock,1.5,,,,Red,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_7870,,,,TRUE,,,InStock,1.5,,,,Light Pink,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5516,,,,TRUE,,,InStock,1.5,,,,Sport Grey,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_20605,,,,TRUE,,,InStock,1.5,,,,Purple,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_16876,,,,TRUE,,,InStock,1.5,,,,Sand,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5431,,,6.5,TRUE,,,InStock,1.5,,,,White,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_20583,,,6.5,TRUE,,,InStock,1.5,,,,Gold,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_16874,,,3.5,TRUE,,,InStock,1.5,,,,Royal,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5444,,,,TRUE,,,InStock,1.5,,,,Red,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_16877,,,,TRUE,,,InStock,1.5,,,,Sand,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5438,,,3.5,TRUE,,,InStock,1.5,,,,Black,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_18757,,,,TRUE,,,InStock,1.5,,,,Ash,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_20607,,,6.5,TRUE,,,InStock,1.5,,,,Purple,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_20603,,,,TRUE,,,InStock,1.5,,,,Purple,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_16880,,,3.5,TRUE,,,InStock,1.5,,,,Sand,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_7860,,,,TRUE,,,InStock,1.5,,,,Light Blue,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_7871,,,,TRUE,,,InStock,1.5,,,,Light Pink,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_18759,,,3.5,TRUE,,,InStock,1.5,,,,Ash,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5519,,,6.5,TRUE,,,InStock,1.5,,,,Sport Grey,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_7868,,,,TRUE,,,InStock,1.5,,,,Light Pink,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5442,,,,TRUE,,,InStock,1.5,,,,Red,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5439,,,6.5,TRUE,,,InStock,1.5,,,,Black,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_18756,,,,TRUE,,,InStock,1.5,,,,Ash,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5446,,,3.5,TRUE,,,InStock,1.5,,,,Red,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5436,,,,TRUE,,,InStock,1.5,,,,Black,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_7861,,,,TRUE,,,InStock,1.5,,,,Light Blue,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_18755,,,,TRUE,,,InStock,1.5,,,,Ash,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_16875,,,6.5,TRUE,,,InStock,1.5,,,,Royal,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_7873,,,6.5,TRUE,,,InStock,1.5,,,,Light Pink,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_16872,,,,TRUE,,,InStock,1.5,,,,Royal,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5445,,,,TRUE,,,InStock,1.5,,,,Red,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_16871,,,,TRUE,,,InStock,1.5,,,,Royal,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5430,,,3.5,TRUE,,,InStock,1.5,,,,White,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5435,,,,TRUE,,,InStock,1.5,,,,Black,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_16873,,,,TRUE,,,InStock,1.5,,,,Royal,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5427,,,,TRUE,,,InStock,1.5,,,,White,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5517,,,,TRUE,,,InStock,1.5,,,,Sport Grey,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5434,,,,TRUE,,,InStock,1.5,,,,Black,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_20581,,,,TRUE,,,InStock,1.5,,,,Gold,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_20604,,,,TRUE,,,InStock,1.5,,,,Purple,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_16878,,,,TRUE,,,InStock,1.5,,,,Sand,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_18758,,,,TRUE,,,InStock,1.5,,,,Ash,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5518,,,3.5,TRUE,,,InStock,1.5,,,,Sport Grey,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_5514,,,,TRUE,,,InStock,1.5,,,,Sport Grey,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_20606,,,3.5,TRUE,,,InStock,1.5,,,,Purple,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_7865,,,6.5,TRUE,,,InStock,1.5,,,,Light Blue,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_16870,,,,TRUE,,,InStock,1.5,,,,Royal,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e918a73a-6a3f-4308-ad30-03a13c89e538,Variant,,,,,6793E040C2755_16879,,,,TRUE,,,InStock,1.5,,,,Sand,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Product,Europa Waters Unisex classic tee,<p>Europa Waters! T-Shirt.<br>&nbsp;</p>,e13df5_dc1e407e5b794082a9a7e7d5b2cd2ed3~mv2.jpg;e13df5_8f4a38f03a2c492ca4c21e375f41659b~mv2.jpg;e13df5_fb989b55a3fd4d97889794c5f169bc99~mv2.jpg;e13df5_e4d0bcd5ed2947c1a0a09562610392d6~mv2.jpg;e13df5_3902444d2c324339a5a3afb755ca9865~mv2.jpg;e13df5_c35d942451ad4db3a52cc96d545b8782~mv2.jpg;e13df5_2c2088f796cb4ee489bf43efd1d34628~mv2.jpg;e13df5_6653e138aab34e91be116bcd3a652d17~mv2.jpg;e13df5_fd996862ec1f41ba87bd63f3c28f3080~mv2.jpg;e13df5_8d7e17d4971044f0a810534faf96a27c~mv2.jpg;e13df5_c95fbb009f0045a68df0ea63d5c31a1b~mv2.jpg;e13df5_d13126dff49a4f2b9036736714bb3a49~mv2.jpg;e13df5_72271de4a13e402898c4006785debddb~mv2.jpg;e13df5_b8e9d8beb10941b794bffd2f02fdb921~mv2.jpg;e13df5_75f0a69f27c2495185bfee113c426841~mv2.jpg;e13df5_64990581177f42d5a2ece2b2c8a47cbf~mv2.jpg;e13df5_fbbe051dffbe49aa83ea86669c4d2456~mv2.jpg;e13df5_ce667172c4704c9590ef7cfa101c1686~mv2.jpg;e13df5_d0aa87d4bc534e408271ca4b01a7b6cb~mv2.jpg;e13df5_ab00ce8ccf7346a393924d0c9700a805~mv2.jpg;e13df5_f4cba43a7d63477aa408fb4dd2ca4c0d~mv2.jpg;e13df5_87225f756f334d37be843f802d698640~mv2.jpg;e13df5_0cb5496c679242f9aa2a2b8abb4cd4f4~mv2.jpg;e13df5_2dcfd7c2f776404299aab8531e69f321~mv2.jpg;e13df5_e01e7af810de4721b4d992ee8835050b~mv2.jpg;e13df5_d8267e1da74349378080103d55e82822~mv2.jpg;e13df5_bcfea52d2f544dccb11a3a99eeb9c1fe~mv2.jpg;e13df5_1c1b9c3f2d764fbc90afae2a1eef7135~mv2.jpg;e13df5_6346fa8aaf4644fb854a5e2df086caf9~mv2.jpg;e13df5_026afaa02a3e4a1ba40c2d9ce727dbbb~mv2.jpg;e13df5_3491e2b3f21a4133b4b360256c6feb93~mv2.jpg;e13df5_69ae83211c444c35ab796fc4b015f41d~mv2.jpg,Merchandise,,,17.5,,TRUE,PERCENT,0.0,InStock,,,Color,DROP_DOWN,Black;Purple;Red;Cardinal;Royal;Azalea;Carolina Blue;Gold;Sport Grey;Sand;Sky;Natural;Light Pink;Light Blue;Ash;White,Size,DROP_DOWN,S;M;L;XL;2XL;3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15815,,,,TRUE,,,InStock,1.0,,,,Azalea,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15873,,,,TRUE,,,InStock,1.0,,,,Purple,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15879,,,,TRUE,,,InStock,1.0,,,,Royal,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15876,,,,TRUE,,,InStock,1.0,,,,Purple,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_14989,,,6.5,TRUE,,,InStock,1.0,,,,Light Pink,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15821,,,,TRUE,,,InStock,1.0,,,,Cardinal,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_12647,,,6.5,TRUE,,,InStock,1.0,,,,Sport Grey,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11573,,,,TRUE,,,InStock,1.0,,,,Sport Grey,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15829,,,3.0,TRUE,,,InStock,1.0,,,,Carolina Blue,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15881,,,,TRUE,,,InStock,1.0,,,,Royal,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15826,,,,TRUE,,,InStock,1.0,,,,Carolina Blue,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15850,,,,TRUE,,,InStock,1.0,,,,Gold,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
